id,parent_asin,author,title,category,publication_year,rating,helpful_vote,text
B098MHBF23118,B098MHBF23,Thibaut Meurisse,Dopamine Detox : A Short Guide to Remove Distractions and Get Your Brain to Do Hard Things (Productivity Series Book 1),bm,2021,5.0,41,"This book truly came at a wonderful time for me, starting new scary goals and then finding myself doing nothing but binge YouTube and avoid working was becoming a problem I did not want to subject myself to any longer. I have tried before my own versions of a dopamine detox but never with much success. Having a whole book to guide me through it was exceptionally helpful. Anyone looking to break free from the clutches of modern world distractions, should give this book an honest try."
B098MHBF23119,B098MHBF23,Thibaut Meurisse,Dopamine Detox : A Short Guide to Remove Distractions and Get Your Brain to Do Hard Things (Productivity Series Book 1),bm,2021,3.0,37,If you have read other books on this subject you will find this book to be basic and lacks substance. I recommend this for a beginner if they have never read up on the topic.
B098MHBF23120,B098MHBF23,Thibaut Meurisse,Dopamine Detox : A Short Guide to Remove Distractions and Get Your Brain to Do Hard Things (Productivity Series Book 1),bm,2021,3.0,29,"If you struggle with distractions and it relates to ADHD or another mental health diagnosis take it with a grain of salt. In theory, this should work but as anyone with ADHD (and is mindful of it) we chase dopamine with our distractions and hobbies."
B099QVG1H8121,B099QVG1H8,Alex Hormozi,$100M Offers: How To Make Offers So Good People Feel Stupid Saying No (Acquisition.com $100M Series Book 1),bm,2021,5.0,105,"[[VIDEOID:df39bf0c64c64bc709d3538f2cde3b48]] I picked this up after a friend recommended it and was only intending on reading it ""just to see what it was about"" and here we are, a few hours later, book complete and highlighted more than any book I have read. The writing is frank and relatable. Alex's genuine desire to help and impart transformational level knowledge is palpable in every chapter. People charge $1000s for this type of information in courses. Both theory and practice are covered. Personal experience and stories make the concepts stick.  The best thing: it's immediately actionable whether you are selling online or brick and mortar, products or services. I never thought it was possible to significantly increase profit margins without changing the product or offering. Very highly recommended for anyone selling anything...... Ha! The antithesis of good copywriting but it's true. Even if you are a pro at selling and making offer and think you ""know"" everything in this book. Do you practice it? Flawlessly?  This book will either teach you or remind you of concepts which will add zeros to your bottom line.  Read it, then read it again, then apply.  So excuse me, I have a VSL to craft!"
B099QVG1H8122,B099QVG1H8,Alex Hormozi,$100M Offers: How To Make Offers So Good People Feel Stupid Saying No (Acquisition.com $100M Series Book 1),bm,2021,5.0,43,"I have been looking for this book for years. I have read dozens of books on marketing - from the classics to the latest hits. This book is THE missing manual for applying it all to creating a grand slam offer. Easy to follow, step by step, with examples that really get your juices going.  I probably would have saved myself some time by just dipping it in highlighter ink. I have got so many notes.  This book will stay on my desk forever and be my guide to my next Grand Slam Offer!"
B099QVG1H8123,B099QVG1H8,Alex Hormozi,$100M Offers: How To Make Offers So Good People Feel Stupid Saying No (Acquisition.com $100M Series Book 1),bm,2021,5.0,24,"Reading this book will change the way you view business forever, period.  When Alex wrote his first book, he thanked Dan Kennedy for helping change his entire view on business, even though he never met him.  This is what this book will do for you.  Yes - that's right. You will want to thank Alex for shifting your entire life trajectory based off of your readings.  Do not think about IF you should get it or not, just dive in and start taking action period.  Having met Alex in person and been a avid follower of his journey for the last few years, I have consumed literally as much of his content that I could find on the internet... this book has by far thus far been the best most condense actionable piece of content Alex has thus far put out,  Cannot thank you enough for putting your learnings together and sharing this,"
B099QVG1H8124,B099QVG1H8,Alex Hormozi,$100M Offers: How To Make Offers So Good People Feel Stupid Saying No (Acquisition.com $100M Series Book 1),bm,2021,5.0,18,"I’m only 60% of the way through this book and HOT DAYUMMM this is gold. Alex seriously delivered on this one and I have to say it’s one of the best business books I’ve read in a while. Why?  Cuz if you’ve ever felt like “I don’t get it” or wondered “how will this work for me?” after reading a business book, this is literally a playbook on how to apply these fundamental principles to your business to get results.  There is so much value in this book you might even have to take a shower cuz you’ll feel dirty for having gotten so much gold for so little.  So many biz books today wax poetic and go so high level theory you’re left having to figure things out. Not this book. Not Alex.  He literally just gave us the playbook.  Play by play strategies that can be implemented immediately.  If you want your business to grow, and make more money while serving more clients, do yourself a favor and read this book."
B099QVG1H8125,B099QVG1H8,Alex Hormozi,$100M Offers: How To Make Offers So Good People Feel Stupid Saying No (Acquisition.com $100M Series Book 1),bm,2021,3.0,15,I read this book and did all the exercises. Two times. I couldn’t get 1 additional sale. I tried several different methods I followed each instruction to a Tee. I think his method may work for some and I was very hopeful. But it isn’t a guarantee
B099VXP3BH126,B099VXP3BH,Joshua Becker,Things That Matter: Overcoming Distraction to Pursue a More Meaningful Life,bm,2022,1.0,32,"I love self-help books and was excited to read this one. However, right away I was put off by the author's attempts to cite scientific studies to support his ideas. While this is a worthy cause, it made it clear that the author does not understand the difference between correlation and causation and made me audibly grown at several points. For example, in a section that is trying to build a foundation for happiness in the pursuit of helping others as opposed to himself, he speaks about the idea that sex makes us happy. He then talks about how if that's true, sex with more people would make us happier than sex with one person. I would argue that these are two completely different ideas. To ""back up"" his claim, he cites a source that found that people with multiple partners are more unhappy than those with one, and then makes the assumption that this is BECAUSE of the number of partners. It completely misses that this is not a case of cause, but that of correlation. People who have one sexual partner likely differ from those with many is a magnitude of ways, and stating that their unhappiness is due to their sexual choices is just not good science.  I finally stopped reading when he began talking about money, and talked about how the vast majority of people in America do not have a wage issue, but a spending issue. He tries to connect that since the majority of the world survives on less than $5 a day, that Americans are totally fine with whatever their current wage is and implies that an increase to $15 a day in minimum wage is not actually needed. (This was the subtext of this section, not explicitly stated). This is a GROSS dismissal of the greatly differing cost of living in most places in America compared to areas of the world that live on less than $5 a day. At this point I was about 50% of the way through the book, and upon reflecting on whether I'd walked away with anything useful or helpful, my answer was no. I returned the book to the library, and I would NOT recommend it to the vast majority of people."
B099VXP3BH127,B099VXP3BH,Joshua Becker,Things That Matter: Overcoming Distraction to Pursue a More Meaningful Life,bm,2022,5.0,15,"A great tool to aid you in realizing your ""things"" will not impact anyone now or when you are gone. Giving you the direction and reason why you should live a life that's fulfilling rather than living a life filling up your home, your schedule, etc. Why keep things, be involved in groups or do things that are more toxic than bring you any happiness?  After cleaning out my 99 year old great aunt's house full of ""stuff"" that meant nothing to me, this book took that perspective and reminded me it's time to do the purging for myself as well as those I will leave behind. Watching the wasted money of things stored go to the thrift store or trash was rough.  I recommend this book highly.  Disclaimer:  I received a digital ARC of this book from the publisher with no expectation in return. The opinion above is my own."
B099VXP3BH128,B099VXP3BH,Joshua Becker,Things That Matter: Overcoming Distraction to Pursue a More Meaningful Life,bm,2022,1.0,9,"I found this book a bit self righteous. The author attempts to say the book isn’t religious, but religion is a consistent theme to where the book felt like thinly-veiled preaching. Not my style, and the substance is similar to other TED Talks on the topic of minimalism and purpose."
B099VXP3BH129,B099VXP3BH,Joshua Becker,Things That Matter: Overcoming Distraction to Pursue a More Meaningful Life,bm,2022,5.0,6,"As the title suggests this book offers opinions by the author through easy to read chapters based on real life examples of his own and other people's about things that matter in life. I really enjoyed the stories he included to make the concepts he introduces so relatable to me as a reader.  If you are familiar with the author's other works, you know he's a fan of minimalism and seeks to inspire others ""to pursue their passions while owning fewer possessions."" That sentiment influences this book greatly, particularly in how you live your life, spend your time, contribute to your community, and influence those around you.  If you are new to practicing minimalism, some statements might come across as blunt - ""If you want to live a more meaningful life focused on the things that matter, own less stuff."" I'd encourage you to not get discouraged by that and to keep reading because he also writes, ""it's important to note that owning less is not about owning nothing. It's about owning the right things and the right number of them."" And what he shares about his Grandpa's life and sense of purpose is so powerful and inspiring. He lived a life that mattered and I want to live my life like that too. This book provides you with plenty to think about to help do just that."
B099VXP3BH130,B099VXP3BH,Joshua Becker,Things That Matter: Overcoming Distraction to Pursue a More Meaningful Life,bm,2022,5.0,5,"I like everything that Joshua Becker Writes, his blog and YouTube Chanel. In this book we are invited to revisit the things that really matter. Each one of us have goals and aspirations, but, the message is clear - are you doing something good for others ? It doesn’t need be something big, need be for another person, need be your good for others. But, what are distracting us from this meaningful life ? Our past? this very thing that we are holding while read and write this review? Our strong desire to be successful no matter what? And so much more.  JB’s writer is full of life, almost like you are listening to him. I am pretty sure that when you finish this book you will have a new view from the things that really matter and, like me, probably you will try to accomplish some of those things."
B09BTV53VD131,B09BTV53VD,Benjamin P. Hardy,Be Your Future Self Now: The Science of Intentional Transformation,bm,2022,5.0,78,"[[VIDEOID:b0af83c60a89ba48220269c6223326c2]] Have read every one of Dr. Hardy's books, this one ranks at the very top.  Have read over 1000 books in the productivity / self dev / business entrepreneur world, and this is probably in my top 5.  We all want to get to our goals and outcomes faster.  Most of us including me fall short.  If you follow what Dr. Hardy says in this gem, you will get to your goals and outcomes with a whole lot more certainty, faster than you ever thought was possible.  I read this five weeks ago, did everything Dr. Hardy told me to do in the book including the last step in the conclusion, and have never come close to having more gigantic opportunities come into my life because I was acting like my future self (5 years from now - even more energetic, happy, fulfilled, successful, fit) which allowed me to receive those opportunities.  Half of those five weeks were spent sick with COVID by the way.  Thank you Dr. Hardy for writing such a gem which allows us to live in abundance and get what we want and deserve in our lives.  See the video if you want more of the review."
B09BTV53VD132,B09BTV53VD,Benjamin P. Hardy,Be Your Future Self Now: The Science of Intentional Transformation,bm,2022,5.0,18,"I have a small library of books that I consider treasures. I read them repeatedly because I always get something new.  Or rather, I have changed, and I see something new.  Be Your Future Self Now will be added to this library. It changed how I see myself. I now clearly understand why I get stuck and what to do about it.  It’s a step-by-step manual on how to design the life you crave.  I got crystal clear on three goals I want to achieve over the next three years. And I have a plan on how I will make it happen. Now that I’m clear about what I want to achieve, I will make decisions today as if I’m already that person– three years from now.  However, there is a catch. It requires work. Lots of it. The ideas and concepts are science-based research–not fantasy or “The Secret.”  For example, I want to hit a net worth objective over the next three years. Based on my current ability, this number is not achievable. What would my future self do today to put me on that path? Since reading the book, I have hired a new team of experts, immersing myself in financial education.  If you’re looking for a quick fix or are allergic to work–this is not the book for you.  If you are stuck and want to move past this state and live the life you crave – add this book to your permanent library."
B09BTV53VD133,B09BTV53VD,Benjamin P. Hardy,Be Your Future Self Now: The Science of Intentional Transformation,bm,2022,3.0,12,"Hardy also produces YouTube vids, and much of the book reads like a transcription of the videos. That's not always a bad thing. Funny, but I think of Jesus when I read his book or listen to a video: I see now how people around Jesus were amazed that Jesus spoke differently, as one with authority. Hardy does not do that. In fact, his writing and talking are generally long dissertations of other people's work and what other people said and how other people do things...all with notes and references.  As an aficionado of self-help, I was excited about this book but there's really nothing new added here that's added to the genre. If you can call it a genre. It's similar stuff uniquely packaged and said differently, but if you have read other big name self-helpers, then you will have heard it all before.  One thing bothers me, and maybe it's the real truth of all self-helpers: other writers say their goal is to help you - the reader - achieve and attain and become something. Hardy is unabashed that his goal is to be a professional writer. When I talk with other newish writers - a woman I know in Britain has just published her second book and we talk about this - they are busting at the seams to write and connect with people. You sense in their voice and in the tone of their writing that this welling up of feelings is genuine. I sense with Hardy that he...wants to be famous. I do not know him and might change my mind if we met...  Okay, two things. I signed onto something and gave him my email address. Now I get two or three emails a week directing me to a breakthrough 90-minute video that I SIMPLY MUST WATCH IF I'M SERIOUS ABOUT MY FUTURE. Maybe, if I were serious about my future, I'd set aside the four or five hours a week to watch this stuff, but, well, the lawn needs mowing and I have my own books to write.  Even so, it's good read that is written conversationally."
B09BTV53VD134,B09BTV53VD,Benjamin P. Hardy,Be Your Future Self Now: The Science of Intentional Transformation,bm,2022,5.0,12,"I read this book in one evening. I could not stop myself. In reviewing the reviews of others one person mentioned that this is a book if you have 20 years or more in front of you. I disagree with this. I am 67. I have been extremely depressed because I do not believe that enjoyment in my life should be based on hobbies or whatever else ""old people"" do. I still want more out of my life. I still want to make a difference in the lives of others. This book. Wow. It's like Hardy read my mind. Where there's no hope there's no future and that's how I had begun to feel...hopeless at 67. I had started a YouTube channel...@reikiraven...but had come to a halt, wondering how I could possibly think I am good enough to help others. Now I am looking at my future self, 5 years from now and I have helped a large number of people and it feels great!  The only criticism I have is that the author talks about investing in yourself a LOT throughout the book. I totally understand the investment...it just rings a little hollow when he's pushing a $197 program every time you click on one of his links.  Other than that, the book is highlighted from beginning to end.  I recommend to anyone who has lost hope in their current situation. It does not have everything you need, but it's definitely a great place to begin!"
B09BTV53VD135,B09BTV53VD,Benjamin P. Hardy,Be Your Future Self Now: The Science of Intentional Transformation,bm,2022,5.0,7,"I am a slow reader, yet I finished this book in two nights. I also set a new record for highlighting text. Ben's solution for becoming your confident and productive Future Self is nothing short of amazing.  He torpedoes every counterproductive strategy for self-improvement I have every used from exhaustive to-do lists to abysmal time management. His ideas liberate you from your own confusion about how to get more happiness and satisfaction from life."
B09LVVN9L3136,B09LVVN9L3,Tiago Forte,Building a Second Brain: A Proven Method to Organize Your Digital Life and Unlock Your Creative Potential,bm,2022,5.0,19,"To say this book was life changing, would be an understatement. If only with this book had been written ten years ago! Of course, the note taking tools of ten years ago didn’t lend themselves to this method as well as modern tools do, but I would’ve found a way to make it work. For my entire adult life, I’ve tried and failed to find a system that works for me. A way for me to create what I called a personal knowledgebase that covered all aspects of my life, but what Tiago Forte calls a Second Brain. I had a system I used in the 90s in Microsoft Outlook. I created “contacts” with various notes and information I wanted to be able to easily access, then peppered it with keywords to search on. But as one job led to another and another, I lost that repository. I’ve used folders, notebooks, and even invested in The Paper Tiger, a method that relied on search terms and tags to find information, but everything ultimately left me feeling more frustrated than helped.  Enter Evernote, Notion, and similar apps. I discovered Notion before I discovered this book. I began using it to store information I had once stored in Microsoft OneNote, due do the markdown language capabilities and robust database support. As I learned how to use Notion, I stumbled upon Thomas Frank. He’s not only a Notion guru, but a Second Brain evangelist. I bought Tiago Forte’s book shortly after watching Frank’s first video. But as I read the book, the more I realized that Notion wasn’t really the right tool for me. The ability to create a folder structure and areas the way my brain works, was hindered by the complexity of Notion. That was the opposite of what I needed.  When I finished Forte’s book, I simultaneously stumbled upon a post on Medium about another note-taking app called Nimbus Note. I did the free two week trial, and by the end of the first day, I knew that Nimbus more closely aligns with how I personally took the lessons from Forte’s book and applied them to my life. Since then, I’ve become more organized, more resourceful, and more importantly as an author, more creative! Being able to spend more time brainstorming and less time digging through my notes has added a level of focus I didn’t know I was capable of.  I loved this book so much, I bought a paperback copy for my husband and he’s adopting these techniques as well!"
B09LVVN9L3137,B09LVVN9L3,Tiago Forte,Building a Second Brain: A Proven Method to Organize Your Digital Life and Unlock Your Creative Potential,bm,2022,4.0,18,"""According to the New York Times, the average person’s daily consumption of information now adds up to a remarkable 34 gigabytes."" (Chapter 2, Page 17)  I understand that Tiago is not coming from an academic background, and referring New York Times is entirely consistent with his second brain system (that is the place where he read the information). However, I would expect a book to be citing the original source. In this case, I was able to find the original article in less than 5 minutes, a 30 pages study by Drs Roger E Bohn and James Short from the University of California (How Much Information? 2009 Report on American Consumers).  I will keep reading the book and try to get the most helpful tips out of it without paying attention to possible similar imperfections. Thank you!"
B09LVVN9L3138,B09LVVN9L3,Tiago Forte,Building a Second Brain: A Proven Method to Organize Your Digital Life and Unlock Your Creative Potential,bm,2022,5.0,17,"Plenty of other great reviews, but I wanted you to know this book is a total game changer for organizing your life and work.  I read it was coming out from something else I was reading, and as soon as my Second digital brain is a bit further along I will remember exactly where.  I spent months recently trying to remember where I read something, with no luck, after I used Readwise to collect the highlighted portions of my kindle library I had the answer in seconds  🤯"
B09LVVN9L3139,B09LVVN9L3,Tiago Forte,Building a Second Brain: A Proven Method to Organize Your Digital Life and Unlock Your Creative Potential,bm,2022,5.0,16,"I will start by saying that I genuinely could not be more impressed with the subject matter expertise and the instruction presented. If you have ever felt like you are drowning in information with no real way to make it anything other than noise, or if you have ever felt like all your creativity is locked behind a wall of ""tasks"" that do nothing more than maintain your rut, please please please pick up this book.  I have been a blogger, note-taker, creative and knowledge worker for years, and I learned more from this book than I did in years on my own. And if a book's worth can truly be measured by the impact it makes on your life, then 5 stars is not enough. I was putting things into practice as I was reading them, changing how I did things to incredible effect in each chapter. I have already seen huge impacts, and I am about to read it again for another pass!  In the interest of fairness (and to ensure I do not come across as a drooling sycophant), I will offer some criticism. A fair amount of the word count in the book is Forte continuing to espouse the virtues of Personal Knowledge Management, of ""Building A Second Brain."" He is not wrong, of course, but I did not need convincing - and probably most people reading this book will not need nearly as many examples, anecdotes, and inspiring stories as Forte presents. Each one is individually good, but the actionable content in the book stands on its own merits.  And I truly mean that - the actionable content in the book is so good it's easily going to become my most-recommended book just based on the last few weeks alone. And if nothing else, capturing the content that most resonated with me into more easily-referenced notes was a perfect first exercise for my own Second Brain!  Highly, highly, HIGHLY recommended. Tiago Forte, you are brilliant!"
B09LVVN9L3140,B09LVVN9L3,Tiago Forte,Building a Second Brain: A Proven Method to Organize Your Digital Life and Unlock Your Creative Potential,bm,2022,1.0,14,"To refer to this book as PKM without referring to modern PKM software applications is antithetical. There is nothing here but common sense or less. Don’t waste your time unless you’ve no idea how to capture, archive reference, or take notes on some data you’ve consumed. Beyond elementary. A refund is in order."
B09LVWLKXB141,B09LVWLKXB,Dale Carnegie,How to Win Friends and Influence People: Updated For the Next Generation of Leaders (Dale Carnegie Books),bm,2022,4.0,13,It could use more modern day examples of each of the principles instead of just a few stories. Most of these stories are from events that happened decades ago. It'd be nice to able to relate more to the stories.
B09LVWLKXB142,B09LVWLKXB,Dale Carnegie,How to Win Friends and Influence People: Updated For the Next Generation of Leaders (Dale Carnegie Books),bm,2022,5.0,6,"A lot of the advice seems like common sense, but many people do not have common sense. It is helpful and the many examples and stories that Carnegie includes serves to solidify these approaches in interacting successfully with people."
B09LVWLKXB143,B09LVWLKXB,Dale Carnegie,How to Win Friends and Influence People: Updated For the Next Generation of Leaders (Dale Carnegie Books),bm,2022,5.0,6,"I really liked this book for its easy read, the clear examples and the excellent structure. Although the English is dated to the time, it made it all the more fun to read. I loved how the author illustrated his points and I could reflect in my own mind where using his examples worked and where not doing so didn’t. I highly recommend this book and promise that you will definitely get at least 3 major takeaways that you can use in your everyday dealings with people if not more!"
B09PB1SB72144,B09PB1SB72,Ryan Holiday,Discipline Is Destiny: The Power of Self-Control (The Stoic Virtues Series),bm,2022,5.0,64,"If you were asked to describe what Stoics look like, how would you describe them?  First and foremost, they are visibly calm and patient, able to wait for the right time and the right moment. They also have self control over their indulgences, and not letting impulses to undermine them. And while they still enjoy all the perks and luxuries in life, they do so within limits and nothing in excess. Everything in moderation, they would say.  They of course still get angry and can even be very passionate, but they will not do anything out of anger. They respond, not react. They are able to not getting victory or criticism get into their head and affect them. They have the patience to not getting triggered by provocations, have the self restrain of avoiding all the quick fix scam or euphoria or gurus.  Stoics understand their own weak points, their triggers whether it is anxiety or aggression or lust, and how to contain them and address them. They also have the self-restraining ability from being trapped by a perfectionist prison, that you need everything to be perfect that it makes you refrain from doing things imperfectly and ended up not doing anything at all.  And instead, they have the strength and ability to finish the job through all the messiness, have intense focus while doing it, have the sense of urgency, but doing so by projecting grace under fire. They are quick, but not in a hurry. Indeed, while courage was defined as the willingness to put your ass on the line, Stoics have the ability to keep this particular ass in line, to go to the right length and no further.  Nevertheless, although they have the strength and endurance to weather any storm, they also have the decisiveness to cut loss, to step back, to throw in the towel when it’s a losing cause. It also means load management, knowing when to take a rest, giving their body enough time for recovery, taking a break, avoiding burnout, or simply to have a restful sleep. Everything is measured.  Moreover, Stoics are responsible with money, able to constrain themselves from splurging or wasting them on things that don’t matter. They also use time efficiently, use words wisely (brevity - not using two words if one word would do, or not using one if none would do), they also have the ability to put boundaries, to say no to all the unimportant things.  Last but not least, they keep their environment clean and minimalist. They keep themselves neat and tidy, dressing appropriately for the occasion and situation, demonstrating that they are in control over their outer appearance as well as their inner, aware of their surroundings, and can present themselves appropriately.  This, in a nutshell, is what discipline looks like. It is virtue no. 2 out of 4 on the four Stoic virtues of courage, temperance, justice, and wisdom. And it is arguably the most visible trait of a practicing Stoic.  In another unmissable Ryan Holiday signature style of writing, this book illustrates the traits mentioned above through so many stories from history and its many prominent figures. It shows that discipline is the key feature of all successful people, and more importantly it shows how these great men and women implement them despite their shortcomings, unfriendly environment, or upbringing.  Holiday reflects these lessons from the incredible habits of Lou Gehrig, the resilience of Theodore Roosevelt, the Stoic nature of George Washington, the calm and dignified Queen Elizabeth II, the restraint of Dwight Eisenhower, the grounded nature of Angela Merkel, the practicality of John Wooden, the 100% effort of Jimmy Carter,  the importance of load management from Harry Belafonte and Martin Luther King Jr., to cautionary tales from King George IV and Babe Ruth, and lessons from many others such as Martha Graham, Joyce Carol Oates, Booker T. Washington, Floyd Patterson, and as usual the Stoic greats like Cato, Seneca, Epictetus and Marcus Aurelius.  Now, of course discipline is not easy. But as Holiday remarks, “the good news is that because it’s hard, most people don’t do it. They don’t show up. They can’t even do one tiny thing a day. So yes, you’re alone, out there on the track in the rain. You’re the only one responding on Christmas. But having the lead is, by definition, a little lonely. This is also why it’s quiet in the morning. You have the opportunities all to yourself.”  And this is why discipline can be an edge. Discipline is the reason we get up and do our thing every single day, on time. It is what keeps us going even during hardship. It is what prevents us from risk and catastrophe. What helps us maintain our habit, our flow, even our savings. Discipline keeps us in check to do the right things, even if we don’t like it. It paved the road to the good life, it keeps us healthy and happy. Discipline is the key ingredient to shape our destiny."
B09RX5F238145,B09RX5F238,Chris Miller,Chip War: The Fight for the World's Most Critical Technology,bm,2022,5.0,53,"Apple just released its latest cell phone, powered by an A16 chip with 16 billion tiny transistors carved into its silicon in Taiwan using equipment made in the Netherlands. Back in 1961, Fairchild Semiconductor's cutting-edge chip had four transistors. The path between (Moore's Law) is paved with the contributions of manufacturing experts, supply chain specialists, marketing managers, electrical engineers, physicists and bold corporate leaders around the world. Automobiles now often include a thousand dollars worth of chips.  America's production of steel, aluminum etc., along with subsequent products, largely determined WWII's outcome. The Gulf War and now Ukrainian War shows that chips identifying targets and maneuvering themselves have become today's key to victory, not volume of tanks etc.  'Chip Wars' takes readers first through Shockley's invention of the transistor, then Noyce/Kilby creating integrated circuits. Apollo 11 eventually landed and returned men to/from the moon with a computer weighing 70 lbs - a thousand times less than its ENIAC tube-filled predecessor. Prior to that even, Jay Lathrop developed photolithography, making possible the mass production of tiny transistors - with the help of China-born Morris Chang, Andy Grove etc. at TI.  Shockley and, Kilby were awarded Nobel prizes, Noyce would have also won if he'd lived.  Then Intel was founded - mostly by Shockley associates who tired of his abrasiveness, founded Fairchild, and then left to avoid a meddling owner who also refused to grant them stock options. Charlie Sporck, an efficiency expert was one of the group moving to Intel - after initiating the transfer of manufacturing and assembling to a much cheaper and harder-working non-union Asia (wages one-tenth of those in America). Intel's first microprocessor held 2,300 transistors with a line width of 10,000 nanometers. The author also covers the scene when Intel leaders decided to exit the computer memory business after it became dominated by the Japanese with lower costs and higher quality (U.S. failure rates were 4.5X that of the Japanese) - the first of several industry changes following Clayton Christenson's insights about how new competitors could take over an established line of business.  Another key reporting focused on how the Russians originally focused on simply copying existing U.S. chip designs - without learning key manufacturing secrets --> minimal progress hampering them today. (Same with China - at first. China was also greatly hampered by its Cultural Revolution creating a dangerous environment for knowledge workers like Morris Chang - born in China who fled the chaos and developed excellent semiconductor skills at TI, then accepted a key position in Taiwan founding world-leading foundry TSMC. (The world would be far different now if instead China had recognized his value and lured his expertise/skills to work in China.)  Another interesting story - how the accuracy of bombs used in Vietnam was greatly improved by adding fins, sensors and a few semiconductors. Also the moving from manual chip designs to the computer-created design of new chips.  Eventually we get to China's current chip challenges - developing lithography machines (almost 500,000 parts, many with extreme precision), developing computer-assisted chip designs, and developing AI chips capable of massively parallel processing. The author contends doing so will take China many years - he may be correct, but on the other hand China is reportedly already making good progress in at least circumventing the need for advanced photolithography machines."
B09RX5F238146,B09RX5F238,Chris Miller,Chip War: The Fight for the World's Most Critical Technology,bm,2022,5.0,18,"I enjoy this book because it points out 2 key issues in the chip industry. First, can government help? The author does not say a simple yes or no. Instead he gives lots of examples worldwide (e.g. USA, Soviet Union, Taiwan, and South Korea) and let readers judge. This question is crucial for China's chip industry as the Chinese government spends billions of dollars to promote it. I think the part about China is the most interesting part of this book.  Second, the author points out that chips matter more than data. Data is NOT the new oil. We produce tons of data every second. But without chip, such data are useless. And the making of cutting-edge chips is in the hands of just a few firms, even more concentrated that the oil cartel.  So, a key question is how these ""choke points"" affect the chip industry and the world at large.  I also appreciate the author's skill to explain technology (e.g., the working of lithography, the principle of EUV) in terms that tech outsiders like me can easily understand. As the author says, chip is not just about technology, but also about political-economy and society  Finally I like this book as each chapter is quite short. It's easy for me to finish one chapter while I am taking metro from my home to my office."
B09RX5F238147,B09RX5F238,Chris Miller,Chip War: The Fight for the World's Most Critical Technology,bm,2022,5.0,10,"Tufts professor Chris Miller makes a strong case that computer chips have become to the 2first century what oil was to the 20th century in terms of global politics. Computer chips are now ubiquitous and have uncountable applications in industry, consumer products and military hardware. We found that out when pandemic related supply shortages shut down production in a host of industries.  Miller plows over old ground with his discussion of the invention of the transistor at Bell Labs in 1947 to the co-invention of the integrated circuit in 1956 by Jack Kilby at Texas Instruments and Bob Noyce who would go on to lead Intel. He then goes on to discuss the “traitorous eight” who bail out of Fairchild Semiconductor in 1968 to for what was to become the Intel behemoth. They all wanted to get rich.  The government plays a major role in supporting the industry. The need to reduce the weight of the Minuteman missile sent the Pentagon scurrying to buy integrated circuits from Texas Instruments. As the Cold War heats up more and more integrated circuits find their way into military hardware. I remember in 1967 when I was working for Litton Industries, I first noticed integrated circuits appearing in airborne guidance and control systems.  Not mentioned in the book, Texas Instruments benefited from the Kennedy/Johnson White Houses sending defense contracts to Texas and New England. Silicon Valley in California was left out in the cold, but more than compensated by going after the lucrative civilian market.  To me most interesting was the role of Texas Instruments engineer Morris Chang who invented chip production processes. When he was passed over to be president of the company he moves to Taiwan and is instrumental in establishing Taiwan Semiconductor, now the largest manufacturer of chips in the world. Who knows what would have become of Texas Instruments if he became its president.  It is Morris Chang who makes Taiwan a semiconductor powerhouse and that is the reason why most of the world’s chips are made there today. Being located 100 miles from China is not exactly the safest place in world to manufacture this critical commodity. It is for this reason there now is a move to diversify production to other sources including the huge U.S. government subsidies now being funneled into the domestic chip industry.  Because both the Russians and the Chinese understand how critical computer chips are, they established their own industries. The Russians did what they do best which was to copy the west, but with the technology advancing so quickly that became a failing strategy. China, on the other hand, is making a huge investment in their own chip industry to wean their economy’s dependence on western made chips and equipment. In case of the latter there was a story today where Chinese spies obtained secrets from ASML, the Dutch monopoly supplier of extreme ultraviolet lithography equipment. Their machines are essential in the manufacture of chips and cost $100 million apiece.  The saddest part of the book is Miller recounting the decline of Intel. It seems the bean counters took over from the engineers. In 2008 Intel turned down Steve Jobs’ offer to them to make chips for the I-Phone ceding the market to Qualcomm. Thus, Intel was nowhere in communication chips, and it is being rapidly displaced in the server market by graphics processing chips being made by NVIDIA and AMD.  Miller’s book reads like a fast-paced business thriller. There are great anecdotes and reader will learn much about what will shape geopolitics this decade and beyond."
B09RX5F238148,B09RX5F238,Chris Miller,Chip War: The Fight for the World's Most Critical Technology,bm,2022,5.0,10,"A great book covering the history of semiconductors like silicon and highlighting their importance. Silicon in the form of CPUs, GPUs, and memory light up the tech that drives the digital economy as well as protects our national interest. Silicon is in our computers, our phones, our datacenters, our cars, our hospitals, and our military equipment. It's driving our GDP today. The US started the silicon generation in the 50s and 60s and still maintains leadership with our designs and design tools. However, we are behind in the race to manufacture the leading technologies. The majority of leading technologies are now manufactured in Taiwan and South Korea. This puts us in a precarious position with China and their intent to unify with Taiwan as well as control our own destiny when it comes to building things that are vital for the country. China is way behind in building leading edge silicon and are trying all sorts of ways to compete (including spying.) In the short term, we need to protect Taiwan and South Korea. In the long term, we need to develop the ability to manufacture are own leading edge silicon technologies. The pandemic has shown us globalism is a failure for those items too important to entrust with others. We need to control our destiny. This means the government needs to invest in things like the CHIPs Act which supports our semiconductor industries (all other governments give considerable support to their semiconductor industries), and we need more semiconductor engineers. Semiconductors will drive our economy and national security for years to come."
